replacement_id,cve_id,event_name,change_id,source_identifier,created,year,detail_type,cvss_version,old_vector,new_vector,old_source,new_source,same_source,changed_components,tier,exclusion_reasons,removed_count,added_count,source_file,removed_detail_index,added_detail_index
CVE-2025-46121|808EA3CE-962B-4E0A-8CBF-C9C3BFB278D5|CVSS V3.1,CVE-2025-46121,CVE Modified,808EA3CE-962B-4E0A-8CBF-C9C3BFB278D5,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-07-25T14:15:34.307000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-27800|E8FFC042-2B43-4A4C-B5B2-06C8C6A8E38F|CVSS V4.0,CVE-2025-27800,CVE Modified,E8FFC042-2B43-4A4C-B5B2-06C8C6A8E38F,551230f0-3615-47bd-b7cc-93e92e730bbf,2025-07-28T10:15:25.443000+00:00,2025,CVSS V4.0,4.0,AV:N/AC:L/AT:N/PR:H/UI:A/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,AV:N/AC:L/AT:N/PR:H/UI:P/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,False,UI,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-27801|F885F2C6-DEBE-46E7-8D59-B85E7A9B943E|CVSS V4.0,CVE-2025-27801,CVE Modified,F885F2C6-DEBE-46E7-8D59-B85E7A9B943E,551230f0-3615-47bd-b7cc-93e92e730bbf,2025-07-28T10:15:25.600000+00:00,2025,CVSS V4.0,4.0,AV:N/AC:L/AT:N/PR:H/UI:A/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,AV:N/AC:L/AT:N/PR:H/UI:A/VC:N/VI:L/VA:L/SC:L/SI:L/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,False,"VA,VI",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-27802|E7E3B543-F1F3-4949-A53B-1BAC50AFB58F|CVSS V4.0,CVE-2025-27802,CVE Modified,E7E3B543-F1F3-4949-A53B-1BAC50AFB58F,551230f0-3615-47bd-b7cc-93e92e730bbf,2025-07-28T11:15:24.393000+00:00,2025,CVSS V4.0,4.0,AV:N/AC:L/AT:N/PR:H/UI:A/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,AV:N/AC:L/AT:N/PR:H/UI:P/VC:N/VI:L/VA:L/SC:L/SI:L/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,False,"UI,VA,VI",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2020-15778|92355668-7CD7-4EFF-AA9A-81FA6E189BEC|CVSS V3.1,CVE-2020-15778,Modified Analysis,92355668-7CD7-4EFF-AA9A-81FA6E189BEC,nvd@nist.gov,2025-07-28T18:12:45.213000+00:00,2025,CVSS V3.1,3.1,AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,AV:A/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,,,False,"AV,PR",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-46118|41ECB1E0-0060-4911-BFE5-E76ED2435E04|CVSS V3.1,CVE-2025-46118,CVE Modified,41ECB1E0-0060-4911-BFE5-E76ED2435E04,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-07-28T20:17:46.840000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,,False,"A,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2020-16013|31BE0249-222F-424D-A8DE-9127FEC47909|CVSS V3.1,CVE-2020-16013,CVE Modified,31BE0249-222F-424D-A8DE-9127FEC47909,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-07-30T02:16:08.897000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,False,S,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2021-30663|90FF5BE4-7615-400C-8E7E-BA79F418C423|CVSS V3.1,CVE-2021-30663,CVE Modified,90FF5BE4-7615-400C-8E7E-BA79F418C423,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-07-30T02:16:28.473000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,False,AV,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2022-24990|D2A98FEF-5936-47FD-AEFE-B8422FA3FE29|CVSS V3.1,CVE-2022-24990,CVE Modified,D2A98FEF-5936-47FD-AEFE-B8422FA3FE29,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-07-30T02:16:42.543000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,False,"A,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-24196|E081A136-FBC8-4687-AB7A-944D71C5E3F6|CVSS V3.1,CVE-2025-24196,CVE Modified,E081A136-FBC8-4687-AB7A-944D71C5E3F6,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-07-30T18:15:29.957000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-24119|B7DFD9AB-C06B-4821-B2F8-5A01B8CC78F3|CVSS V3.1,CVE-2025-24119,CVE Modified,B7DFD9AB-C06B-4821-B2F8-5A01B8CC78F3,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-07-30T20:15:35.333000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,False,"AV,PR",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-1125|B9AE945F-AB42-4BC0-A882-0C49DEBAC92C|CVSS V3.1,CVE-2025-1125,Reanalysis,B9AE945F-AB42-4BC0-A882-0C49DEBAC92C,nvd@nist.gov,2025-07-31T18:08:16.023000+00:00,2025,CVSS V3.1,3.1,AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2023-36390|E7BEA6FE-2E65-4C6A-A262-F9244B2A7B9F|CVSS V3.1,CVE-2023-36390,Modified Analysis,E7BEA6FE-2E65-4C6A-A262-F9244B2A7B9F,nvd@nist.gov,2025-08-01T02:05:29.757000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,,,False,S,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2023-5520|ECA2B3AD-4547-4EBA-AD0A-6B18212A046A|CVSS V3.1,CVE-2023-5520,Modified Analysis,ECA2B3AD-4547-4EBA-AD0A-6B18212A046A,nvd@nist.gov,2025-08-01T02:06:18.230000+00:00,2025,CVSS V3.1,3.1,AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:H,AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,,,False,UI,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-41377|1832D957-6330-4A65-BAA2-466E603DB9F5|CVSS V4.0,CVE-2025-41377,CVE Modified,1832D957-6330-4A65-BAA2-466E603DB9F5,cve-coordination@incibe.es,2025-08-01T13:15:27.640000+00:00,2025,CVSS V4.0,4.0,AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,False,"PR,VA",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,2,1
CVE-2011-4116|520EB478-0182-4A4B-B5D0-8672FA227B5C|CVSS V2,CVE-2011-4116,Modified Analysis,520EB478-0182-4A4B-B5D0-8672FA227B5C,nvd@nist.gov,2025-08-04T19:04:38.290000+00:00,2025,CVSS V2,2.0,AV:N/AC:L/Au:N/C:N/I:P/A:N,AV:L/AC:M/Au:S/C:N/I:P/A:N,,,False,"AC,AV,Au",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,3,2
CVE-2011-4116|520EB478-0182-4A4B-B5D0-8672FA227B5C|CVSS V3.1,CVE-2011-4116,Modified Analysis,520EB478-0182-4A4B-B5D0-8672FA227B5C,nvd@nist.gov,2025-08-04T19:04:38.290000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,,,False,"AV,I,PR",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-53285|BC51D796-6DE9-4CE9-B20E-27FCCFCF45EA|CVSS V3.1,CVE-2024-53285,Modified Analysis,BC51D796-6DE9-4CE9-B20E-27FCCFCF45EA,nvd@nist.gov,2025-08-04T19:07:26.680000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-53284|EA754BCB-2FA7-4405-A2A7-A28BED82017E|CVSS V3.1,CVE-2024-53284,Modified Analysis,EA754BCB-2FA7-4405-A2A7-A28BED82017E,nvd@nist.gov,2025-08-04T19:07:30.340000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-53283|A4E030D6-24C6-4420-9E90-7B414B9C1E7A|CVSS V3.1,CVE-2024-53283,Modified Analysis,A4E030D6-24C6-4420-9E90-7B414B9C1E7A,nvd@nist.gov,2025-08-04T19:07:37.183000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-53282|0C790BA4-63F2-4E21-AE71-56DD15BDECE7|CVSS V3.1,CVE-2024-53282,Modified Analysis,0C790BA4-63F2-4E21-AE71-56DD15BDECE7,nvd@nist.gov,2025-08-04T19:08:05.357000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-53281|10B6A1F5-3744-4386-938F-B03D6539A602|CVSS V3.1,CVE-2024-53281,Modified Analysis,10B6A1F5-3744-4386-938F-B03D6539A602,nvd@nist.gov,2025-08-04T19:08:08.553000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-53280|3EB8977B-91FD-4677-9E81-0DC264E12EFD|CVSS V3.1,CVE-2024-53280,Modified Analysis,3EB8977B-91FD-4677-9E81-0DC264E12EFD,nvd@nist.gov,2025-08-04T19:08:11.247000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-53279|3A7FC2E2-C382-45D8-B393-8770274C7CF0|CVSS V3.1,CVE-2024-53279,Modified Analysis,3A7FC2E2-C382-45D8-B393-8770274C7CF0,nvd@nist.gov,2025-08-04T19:08:17.180000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29241|3D56617D-874A-4242-B1F7-84E19FC37A73|CVSS V3.1,CVE-2024-29241,Modified Analysis,3D56617D-874A-4242-B1F7-84E19FC37A73,nvd@nist.gov,2025-08-04T19:08:20.050000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:N,,,False,"A,C",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29240|8144F1CC-F632-4700-97E4-5AD27E7BC401|CVSS V3.1,CVE-2024-29240,Modified Analysis,8144F1CC-F632-4700-97E4-5AD27E7BC401,nvd@nist.gov,2025-08-04T19:08:23.200000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29239|9293EDEC-512C-4FB7-B7C4-37327F9884D2|CVSS V3.1,CVE-2024-29239,Modified Analysis,9293EDEC-512C-4FB7-B7C4-37327F9884D2,nvd@nist.gov,2025-08-04T19:08:26.173000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29238|53B1D730-B232-4762-9110-31790167A4BB|CVSS V3.1,CVE-2024-29238,Modified Analysis,53B1D730-B232-4762-9110-31790167A4BB,nvd@nist.gov,2025-08-04T19:08:28.913000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29237|7FA76972-BF18-43EF-8386-37C8B01F223C|CVSS V3.1,CVE-2024-29237,Modified Analysis,7FA76972-BF18-43EF-8386-37C8B01F223C,nvd@nist.gov,2025-08-04T19:08:31.363000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29236|650A01C1-2BA1-4F52-B136-689CEA35DC64|CVSS V3.1,CVE-2024-29236,Modified Analysis,650A01C1-2BA1-4F52-B136-689CEA35DC64,nvd@nist.gov,2025-08-04T19:08:33.847000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29235|69C60561-6069-4108-A0B7-149079859B93|CVSS V3.1,CVE-2024-29235,Modified Analysis,69C60561-6069-4108-A0B7-149079859B93,nvd@nist.gov,2025-08-04T19:08:36.830000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29234|AB1897AA-1DC1-4E1C-8F12-F3D04A847D40|CVSS V3.1,CVE-2024-29234,Modified Analysis,AB1897AA-1DC1-4E1C-8F12-F3D04A847D40,nvd@nist.gov,2025-08-04T19:08:39.317000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29233|3389D939-E714-4342-A253-89C288800462|CVSS V3.1,CVE-2024-29233,Modified Analysis,3389D939-E714-4342-A253-89C288800462,nvd@nist.gov,2025-08-04T19:08:42.790000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29232|B1D7B26E-7EF2-4DE6-B516-507C74BA0971|CVSS V3.1,CVE-2024-29232,Modified Analysis,B1D7B26E-7EF2-4DE6-B516-507C74BA0971,nvd@nist.gov,2025-08-04T19:08:46.257000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29231|5D8C00A5-A6FF-49CB-B184-7362A4486065|CVSS V3.1,CVE-2024-29231,Modified Analysis,5D8C00A5-A6FF-49CB-B184-7362A4486065,nvd@nist.gov,2025-08-04T19:09:15.620000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29230|0DAA141D-5A52-497D-916F-8D2E030A442C|CVSS V3.1,CVE-2024-29230,Modified Analysis,0DAA141D-5A52-497D-916F-8D2E030A442C,nvd@nist.gov,2025-08-04T19:09:18.470000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-29227|F3E7DA79-6772-4ED0-9AF2-18D0BE2DD8FA|CVSS V3.1,CVE-2024-29227,Modified Analysis,F3E7DA79-6772-4ED0-9AF2-18D0BE2DD8FA,nvd@nist.gov,2025-08-04T19:09:20.870000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,,False,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-5463|E9FA1B4D-DAD3-4F39-A21D-E9219DBACF61|CVSS V3.1,CVE-2024-5463,Modified Analysis,E9FA1B4D-DAD3-4F39-A21D-E9219DBACF61,nvd@nist.gov,2025-08-04T19:09:23.537000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,,,False,"A,I",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-46206|884D486C-51D6-46DC-AA87-07709B77C87D|CVSS V3.1,CVE-2025-46206,CVE Modified,884D486C-51D6-46DC-AA87-07709B77C87D,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-08-05T17:15:28.577000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,,,False,UI,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-50420|1FB78DEE-4201-4098-9389-DAB0CAEA22CB|CVSS V3.1,CVE-2025-50420,CVE Modified,1FB78DEE-4201-4098-9389-DAB0CAEA22CB,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-08-05T17:15:28.750000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,,,False,UI,STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-50422|D7A93BE3-4AE9-48BE-965A-2655465B7825|CVSS V3.1,CVE-2025-50422,CVE Modified,D7A93BE3-4AE9-48BE-965A-2655465B7825,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-08-05T17:15:28.917000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,,,False,"A,AV,C,I,UI",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-51535|4706EB9A-3DEF-42F1-98FF-3220F08004DD|CVSS V3.1,CVE-2025-51535,CVE Modified,4706EB9A-3DEF-42F1-98FF-3220F08004DD,134c704f-9b21-4f2e-91b3-4a467353bcc0,2025-08-05T17:15:29.080000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,,,False,"A,C,I,PR,S",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2025-53644|DDB6FFFA-F24A-441B-B685-29572C377FBA|CVSS V4.0,CVE-2025-53644,CVE Modified,DDB6FFFA-F24A-441B-B685-29572C377FBA,security-advisories@github.com,2025-08-05T19:15:41.637000+00:00,2025,CVSS V4.0,4.0,AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,AV:L/AC:H/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,False,"AC,AV,VC,VI",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0035000.json,1,0
CVE-2024-54021|6654E769-63E2-4635-AF2A-CA68AD6BC130|CVSS V3.1,CVE-2024-54021,Modified Analysis,6654E769-63E2-4635-AF2A-CA68AD6BC130,nvd@nist.gov,2025-08-08T16:03:42.983000+00:00,2025,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:N,,,False,"A,C,I,S",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0040000.json,1,0
CVE-2025-52955|BF219F80-3AF5-4393-9E57-743E0FBFCF37|CVSS V3.1,CVE-2025-52955,CVE Modified,BF219F80-3AF5-4393-9E57-743E0FBFCF37,sirt@juniper.net,2025-08-08T17:15:29.290000+00:00,2025,CVSS V3.1,3.1,AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,,,False,"AC,AV,PR",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0040000.json,3,2
CVE-2025-52955|BF219F80-3AF5-4393-9E57-743E0FBFCF37|CVSS V4.0,CVE-2025-52955,CVE Modified,BF219F80-3AF5-4393-9E57-743E0FBFCF37,sirt@juniper.net,2025-08-08T17:15:29.290000+00:00,2025,CVSS V4.0,4.0,AV:A/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:L/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,AV:L/AC:H/AT:N/PR:H/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:L/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,False,"AC,AV,PR",STRICT,,1,1,data\raw\nvd\history\20250425_20250822_0040000.json,1,0
